record_id,date,shift,operator_id,operator_name,worker_status,vendor,equipment_type,equipment_id,production_unit,job_type,condition,condition_factor,shift_hours,break_hours,downtime_minutes,downtime_reason,productive_hours,longest_nonstop_hours,baseline_per_hour,target_production,actual_production,target_boxes,actual_boxes,achievement_percentage,utilization_percentage,validation_status,foreman_status,supervisor_status,final_status,safety_alert,data_quality_flag
TRX-0000992,2026-01-25,Shift 1,OPR-002,Operator 002,Outsourcing,Vendor B,RTGC,RTG-07,box,Loading,Normal,1.0,8,0.66,18.4,Yard congestion,7.03,3.53,20.0,126.6,114,126.6,114,90.1,87.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000993,2026-01-25,Shift 1,OPR-016,Operator 016,Outsourcing,Vendor C,Reach Stacker,RS-02,box,Discharge,Kepadatan sedang,0.9,8,0.91,30.0,Operator change,6.59,2.59,14.0,74.7,86,74.7,86,115.1,82.4,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000994,2026-01-25,Shift 1,OPR-014,Operator 014,Outsourcing,Vendor B,Quay Crane,QC-06,box,Loading,Normal,1.0,8,0.79,51.3,Operator change,6.36,3.18,28.0,160.2,163,160.2,163,101.7,79.5,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0000995,2026-01-25,Shift 2,OPR-005,Operator 005,Outsourcing,Vendor C,Head Truck,HT-15,move,Discharge,Normal,1.0,8,0.69,16.2,Operator change,7.04,3.28,10.0,63.3,66,63.3,66,104.2,87.9,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000996,2026-01-25,Shift 2,OPR-009,Operator 009,Outsourcing,Vendor B,RTGC,RTG-12,box,Loading,Pembatasan alat,0.75,8,0.89,97.0,Tidak ada,6.76,2.62,20.0,91.2,103,91.2,103,112.9,84.5,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,downtime_tanpa_alasan
TRX-0000997,2026-01-25,Shift 2,OPR-001,Operator 001,Outsourcing,Vendor B,Reach Stacker,RS-04,box,Discharge,Kepadatan tinggi,0.8,8,0.71,1.7,Tidak ada,7.26,2.8,14.0,73.2,78,73.2,78,106.6,90.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000998,2026-01-25,Shift 2,OPR-020,Operator 020,Outsourcing,Vendor A,Head Truck,HT-05,move,Discharge,Normal,1.0,8,0.86,12.4,System interruption,6.94,2.67,10.0,62.4,60,62.4,60,96.1,86.7,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000999,2026-01-25,Shift 2,OPR-023,Operator 023,Outsourcing,Vendor A,Head Truck,HT-07,move,Discharge,Normal,1.0,8,0.98,20.0,Weather,6.69,4.0,10.0,60.2,61,60.2,61,101.3,83.6,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0001000,2026-01-25,Shift 2,OPR-010,Operator 010,Outsourcing,Vendor C,RTGC,RTG-05,box,Discharge,Normal,1.0,8,0.9,47.4,System interruption,6.31,2.96,20.0,113.6,108,113.6,108,95.1,78.9,REVIEW,Approved,Pending,PENDING,SAFE,utilisasi_rendah
TRX-0001001,2026-01-25,Shift 2,OPR-015,Operator 015,Outsourcing,Vendor A,Forklift,FL-03,box,Discharge,Normal,1.0,8,0.84,23.4,System interruption,6.77,3.44,10.0,60.9,57,60.9,57,93.5,84.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001002,2026-01-25,Shift 2,OPR-008,Operator 008,Outsourcing,Vendor B,Head Truck,HT-10,move,Discharge,Normal,1.0,8,0.68,24.0,System interruption,6.92,1.28,10.0,62.2,57,62.2,57,91.6,86.4,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001003,2026-01-25,Shift 2,OPR-013,Operator 013,Outsourcing,Vendor A,RTGC,RTG-06,box,Discharge,Normal,1.0,8,0.77,4.0,Tidak ada,7.16,3.14,20.0,128.9,127,128.9,127,98.5,89.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001004,2026-01-25,Shift 2,OPR-007,Operator 007,Outsourcing,Vendor B,Reach Stacker,RS-01,box,Discharge,Kepadatan tinggi,0.8,8,0.59,4.8,Tidak ada,7.33,2.97,14.0,73.9,72,73.9,72,97.4,91.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001005,2026-01-25,Shift 2,OPR-011,Operator 011,Tetap,Vendor A,Quay Crane,QC-05,box,Discharge,Normal,1.0,8,0.91,7.9,Tidak ada,6.95,2.27,28.0,175.3,177,175.3,177,101.0,86.9,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0001006,2026-01-25,Shift 2,OPR-030,Operator 030,Outsourcing,Vendor A,Head Truck,HT-06,move,Loading,Pembatasan alat,0.75,8,0.8,41.2,Waiting job,6.51,3.82,10.0,43.9,35,43.9,35,79.6,81.4,REVIEW,Approved,Returned,PENDING,SAFE,produksi_bawah_target
TRX-0001007,2026-01-25,Shift 2,OPR-004,Operator 004,Outsourcing,Vendor A,RTGC,RTG-11,box,Loading,Normal,1.0,8,0.55,30.4,Waiting job,6.94,2.1,20.0,125.0,129,125.0,129,103.2,86.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001008,2026-01-25,Shift 2,OPR-016,Operator 016,Outsourcing,Vendor C,Head Truck,HT-16,move,Discharge,Normal,1.0,8,0.7,22.1,Waiting job,6.93,4.0,10.0,62.4,63,62.4,63,101.0,86.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001009,2026-01-25,Shift 3,OPR-027,Operator 027,Outsourcing,Vendor C,Head Truck,HT-12,move,Discharge,Normal,1.0,8,0.67,12.7,Waiting job,7.12,2.8,10.0,64.1,58,64.1,58,90.5,89.0,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0001010,2026-01-25,Shift 3,OPR-002,Operator 002,Outsourcing,Vendor B,Head Truck,HT-07,move,Loading,Normal,1.0,8,0.73,86.4,Yard congestion,5.83,3.58,10.0,52.5,49,52.5,49,93.4,72.9,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0001011,2026-01-25,Shift 3,OPR-022,Operator 022,Outsourcing,Vendor C,Head Truck,HT-14,move,Loading,Kepadatan sedang,0.9,8,0.86,31.0,Waiting job,6.63,2.68,10.0,53.7,50,53.7,50,93.2,82.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001012,2026-01-25,Shift 3,OPR-003,Operator 003,Outsourcing,Vendor A,Forklift,FL-02,box,Discharge,Normal,1.0,8,0.39,16.7,System interruption,7.34,2.61,10.0,66.0,53,66.0,53,80.3,91.7,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target
TRX-0001013,2026-01-25,Shift 3,OPR-025,Operator 025,Tetap,Vendor C,Reach Stacker,RS-04,box,Discharge,Normal,1.0,8,0.64,6.4,Tidak ada,7.25,3.57,14.0,91.4,93,91.4,93,101.8,90.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001014,2026-01-25,Shift 3,OPR-011,Operator 011,Tetap,Vendor A,Head Truck,HT-18,move,Discharge,Normal,1.0,8,0.55,35.3,Operator change,6.86,3.19,10.0,61.7,63,61.7,63,102.1,85.7,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0001015,2026-01-25,Shift 3,OPR-013,Operator 013,Outsourcing,Vendor A,Head Truck,HT-09,move,Loading,Normal,1.0,8,0.93,35.9,Waiting job,6.47,2.28,10.0,58.3,51,58.3,51,87.5,80.9,REVIEW,Approved,Returned,PENDING,SAFE,produksi_bawah_target
TRX-0001016,2026-01-25,Shift 3,OPR-015,Operator 015,Outsourcing,Vendor A,RTGC,RTG-06,box,Discharge,Kepadatan sedang,0.9,8,0.67,62.6,Yard congestion,6.28,3.39,20.0,101.8,98,101.8,98,96.3,78.5,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0001017,2026-01-25,Shift 3,OPR-017,Operator 017,Outsourcing,Vendor C,RTGC,RTG-01,box,Discharge,Kepadatan sedang,0.9,8,0.49,10.8,Weather,7.33,4.0,20.0,118.7,118,118.7,118,99.4,91.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001018,2026-01-25,Shift 3,OPR-016,Operator 016,Outsourcing,Vendor C,RTGC,RTG-07,box,Discharge,Kepadatan tinggi,0.8,8,0.75,9.7,Tidak ada,7.09,3.39,20.0,102.0,96,102.0,96,94.1,88.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001019,2026-01-25,Shift 3,OPR-009,Operator 009,Outsourcing,Vendor B,Forklift,FL-05,box,Discharge,Kepadatan tinggi,0.8,8,0.45,14.6,Equipment breakdown,7.31,2.33,10.0,52.6,55,52.6,55,104.5,91.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001020,2026-01-25,Shift 3,OPR-014,Operator 014,Outsourcing,Vendor B,Head Truck,HT-03,move,Loading,Pembatasan alat,0.75,8,0.86,25.7,Weather,6.71,3.19,10.0,45.3,51,45.3,51,112.6,83.9,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,produksi_di_atas_batas
TRX-0001021,2026-01-25,Shift 3,OPR-007,Operator 007,Outsourcing,Vendor B,Head Truck,HT-06,move,Loading,Normal,1.0,8,0.96,28.3,System interruption,6.57,2.04,10.0,59.1,53,59.1,53,89.6,82.1,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target
TRX-0001022,2026-01-25,Shift 3,OPR-020,Operator 020,Outsourcing,Vendor A,RTGC,RTG-11,box,Discharge,Normal,1.0,8,0.46,91.8,Equipment breakdown,6.01,3.02,20.0,108.2,97,108.2,97,89.6,75.1,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0001023,2026-01-25,Shift 3,OPR-006,Operator 006,Tetap,Vendor C,RTGC,RTG-02,box,Discharge,Normal,1.0,8,0.88,16.6,Weather,6.85,3.02,20.0,123.2,145,123.2,145,117.7,85.6,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0001024,2026-01-25,Shift 3,OPR-030,Operator 030,Outsourcing,Vendor A,RTGC,RTG-03,box,Discharge,Normal,1.0,8,0.72,4.7,Tidak ada,7.2,2.45,20.0,129.6,137,129.6,137,105.7,90.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001025,2026-01-25,Shift 3,OPR-010,Operator 010,Outsourcing,Vendor C,Quay Crane,QC-01,box,Discharge,Normal,1.0,8,0.4,44.4,Weather,6.86,3.03,28.0,173.0,186,173.0,186,107.5,85.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001026,2026-01-25,Shift 3,OPR-018,Operator 018,Outsourcing,Vendor A,Head Truck,HT-10,move,Discharge,Normal,1.0,8,0.75,17.5,Operator change,6.96,3.0,10.0,62.6,71,62.6,71,113.3,87.0,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0001027,2026-01-26,Shift 1,OPR-029,Operator 029,Outsourcing,Vendor A,Forklift,FL-01,box,Discharge,Normal,1.0,8,0.83,31.2,Waiting job,6.65,3.05,10.0,66.5,65,66.5,65,97.8,83.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001028,2026-01-26,Shift 1,OPR-026,Operator 026,Tetap,Vendor B,Reach Stacker,RS-04,box,Discharge,Normal,1.0,8,0.62,13.4,Equipment breakdown,7.16,3.54,14.0,100.2,102,100.2,102,101.8,89.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001029,2026-01-26,Shift 1,OPR-016,Operator 016,Outsourcing,Vendor C,RTGC,RTG-10,box,Loading,Normal,1.0,8,0.75,17.6,Yard congestion,6.95,2.52,20.0,139.0,150,139.0,150,107.9,86.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001030,2026-01-26,Shift 1,OPR-009,Operator 009,Outsourcing,Vendor B,Head Truck,HT-06,move,Discharge,Pembatasan alat,0.75,8,0.67,56.5,Operator change,6.39,4.0,10.0,47.9,50,47.9,50,104.4,79.9,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,utilisasi_rendah
TRX-0001031,2026-01-26,Shift 1,OPR-027,Operator 027,Outsourcing,Vendor C,Head Truck,HT-07,move,Discharge,Kepadatan tinggi,0.8,8,0.56,18.5,Weather,7.13,3.13,10.0,57.0,58,57.0,58,101.7,89.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001032,2026-01-26,Shift 1,OPR-006,Operator 006,Tetap,Vendor C,Quay Crane,QC-01,box,Loading,Normal,1.0,8,0.92,25.6,Operator change,6.66,3.71,28.0,186.4,189,186.4,189,101.4,83.2,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001033,2026-01-26,Shift 1,OPR-030,Operator 030,Outsourcing,Vendor A,Quay Crane,QC-05,box,Discharge,Normal,1.0,8,0.81,72.3,Tidak ada,7.07,3.22,28.0,198.0,202,198.0,202,102.0,88.4,REVIEW,Approved,Approved,PENDING,SAFE,downtime_tanpa_alasan
TRX-0001034,2026-01-26,Shift 1,OPR-018,Operator 018,Outsourcing,Vendor A,RTGC,RTG-11,box,Loading,Pembatasan alat,0.75,8,0.91,27.2,System interruption,6.64,4.47,20.0,99.6,110,99.6,110,110.5,83.0,REVIEW,Approved,Approved,PENDING,HARD ALERT,produksi_di_atas_batas|nonstop_lebih_4_jam
TRX-0001035,2026-01-26,Shift 1,OPR-022,Operator 022,Outsourcing,Vendor C,Head Truck,HT-08,move,Loading,Normal,1.0,8,0.82,36.6,System interruption,6.57,2.64,10.0,65.7,67,65.7,67,102.0,82.1,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0001036,2026-01-26,Shift 1,OPR-025,Operator 025,Tetap,Vendor C,Head Truck,HT-09,move,Loading,Normal,1.0,8,0.69,14.6,Waiting job,7.07,3.12,10.0,70.7,68,70.7,68,96.2,88.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001037,2026-01-26,Shift 1,OPR-017,Operator 017,Outsourcing,Vendor C,RTGC,RTG-05,box,Discharge,Normal,1.0,8,0.73,11.4,System interruption,7.08,2.93,20.0,141.6,150,141.6,150,105.9,88.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001038,2026-01-26,Shift 1,OPR-024,Operator 024,Tetap,Vendor B,Reach Stacker,RS-05,box,Loading,Normal,1.0,8,0.62,8.8,Tidak ada,7.23,2.72,14.0,101.2,105,101.2,105,103.8,90.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001039,2026-01-26,Shift 2,OPR-028,Operator 028,Outsourcing,Vendor B,Quay Crane,QC-01,box,Discharge,Normal,1.0,8,0.76,28.2,Weather,6.77,2.09,28.0,189.6,196,189.6,196,103.4,84.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001040,2026-01-26,Shift 2,OPR-020,Operator 020,Outsourcing,Vendor A,Head Truck,HT-09,move,Discharge,Kepadatan sedang,0.9,8,1.0,4.6,Tidak ada,6.92,2.91,10.0,62.3,64,62.3,64,102.7,86.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001041,2026-01-26,Shift 2,OPR-024,Operator 024,Tetap,Vendor B,Head Truck,HT-10,move,Loading,Kepadatan sedang,0.9,8,0.54,22.4,Yard congestion,7.08,2.72,10.0,63.8,60,63.8,60,94.1,88.6,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0001042,2026-01-26,Shift 2,OPR-026,Operator 026,Tetap,Vendor B,RTGC,RTG-03,box,Discharge,Kepadatan sedang,0.9,8,0.77,5.8,Tidak ada,7.13,4.0,20.0,128.4,137,128.4,137,106.7,89.2,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001043,2026-01-26,Shift 2,OPR-009,Operator 009,Outsourcing,Vendor B,Head Truck,HT-16,move,Loading,Kepadatan tinggi,0.8,8,0.71,4.8,Tidak ada,7.21,2.69,10.0,57.7,56,57.7,56,97.1,90.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001044,2026-01-26,Shift 2,OPR-027,Operator 027,Outsourcing,Vendor C,Head Truck,HT-15,move,Discharge,Normal,1.0,8,0.76,33.7,Yard congestion,6.68,3.18,10.0,66.8,65,66.8,65,97.3,83.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001045,2026-01-26,Shift 2,OPR-017,Operator 017,Outsourcing,Vendor C,Head Truck,HT-13,move,Loading,Kepadatan sedang,0.9,8,0.67,9.7,Tidak ada,7.17,2.87,10.0,64.6,62,64.6,62,96.0,89.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001046,2026-01-26,Shift 2,OPR-023,Operator 023,Outsourcing,Vendor A,Head Truck,HT-14,move,Loading,Kepadatan tinggi,0.8,8,0.74,11.7,Operator change,7.06,3.61,10.0,56.5,55,56.5,55,97.4,88.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001047,2026-01-26,Shift 2,OPR-012,Operator 012,Tetap,Vendor B,Head Truck,HT-17,move,Discharge,Kepadatan sedang,0.9,8,0.8,4.3,Tidak ada,7.13,4.33,10.0,64.2,69,64.2,69,107.5,89.2,REVIEW,Returned,Waiting Foreman,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0001048,2026-01-26,Shift 2,OPR-029,Operator 029,Outsourcing,Vendor A,Head Truck,HT-12,move,Loading,Kepadatan tinggi,0.8,8,0.52,69.3,Weather,6.33,3.67,10.0,50.6,48,50.6,48,94.9,79.1,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,utilisasi_rendah
TRX-0001049,2026-01-26,Shift 2,OPR-016,Operator 016,Outsourcing,Vendor C,Forklift,FL-04,box,Loading,Kepadatan sedang,0.9,8,0.8,29.5,Waiting job,6.71,3.06,10.0,60.4,54,60.4,54,89.4,83.9,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,produksi_bawah_target
TRX-0001050,2026-01-26,Shift 2,OPR-015,Operator 015,Outsourcing,Vendor A,Head Truck,HT-07,move,Discharge,Normal,1.0,8,0.7,12.3,System interruption,7.09,2.24,10.0,70.9,72,70.9,72,101.5,88.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001051,2026-01-26,Shift 2,OPR-006,Operator 006,Tetap,Vendor C,Quay Crane,QC-02,box,Loading,Normal,1.0,8,0.43,35.0,Waiting job,6.99,3.63,28.0,195.7,185,195.7,185,94.5,87.4,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001052,2026-01-26,Shift 2,OPR-008,Operator 008,Outsourcing,Vendor B,Head Truck,HT-11,move,Discharge,Normal,1.0,8,0.48,15.4,Yard congestion,7.26,3.12,10.0,72.6,70,72.6,70,96.4,90.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001053,2026-01-26,Shift 3,OPR-012,Operator 012,Tetap,Vendor B,Reach Stacker,RS-04,box,Discharge,Kepadatan sedang,0.9,8,0.51,0.9,Tidak ada,7.48,2.63,14.0,94.2,99,94.2,99,105.1,93.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001054,2026-01-26,Shift 3,OPR-005,Operator 005,Outsourcing,Vendor C,Head Truck,HT-04,move,Discharge,Normal,1.0,8,0.87,26.9,Operator change,6.68,2.46,10.0,66.8,65,66.8,65,97.3,83.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001055,2026-01-26,Shift 3,OPR-028,Operator 028,Outsourcing,Vendor B,Quay Crane,QC-07,box,Discharge,Normal,1.0,8,0.96,3.1,Tidak ada,6.98,3.72,28.0,195.5,179,195.5,179,91.5,87.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001056,2026-01-26,Shift 3,OPR-025,Operator 025,Tetap,Vendor C,Head Truck,HT-09,move,Discharge,Normal,1.0,8,0.54,47.5,Waiting job,6.67,2.32,10.0,66.7,69,66.7,69,103.5,83.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001057,2026-01-26,Shift 3,OPR-002,Operator 002,Outsourcing,Vendor B,RTGC,RTG-06,box,Discharge,Normal,1.0,8,0.89,29.6,Operator change,6.61,2.93,20.0,132.3,134,132.3,134,101.3,82.7,PASS,Returned,Waiting Foreman,PENDING,SAFE,OK
TRX-0001058,2026-01-26,Shift 3,OPR-009,Operator 009,Outsourcing,Vendor B,RTGC,RTG-01,box,Discharge,Kepadatan sedang,0.9,8,1.11,2.4,Tidak ada,6.85,3.39,20.0,123.4,139,123.4,139,112.7,85.7,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0001059,2026-01-26,Shift 3,OPR-015,Operator 015,Outsourcing,Vendor A,Quay Crane,QC-06,box,Loading,Normal,1.0,8,0.86,3.3,Tidak ada,7.09,2.46,28.0,198.4,195,198.4,195,98.3,88.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001060,2026-01-26,Shift 3,OPR-007,Operator 007,Outsourcing,Vendor B,Head Truck,HT-06,move,Loading,Normal,1.0,8,0.62,20.0,Yard congestion,7.05,2.5,10.0,70.5,72,70.5,72,102.1,88.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001061,2026-01-26,Shift 3,OPR-021,Operator 021,Outsourcing,Vendor B,Forklift,FL-04,box,Loading,Normal,1.0,8,1.04,7.9,Tidak ada,6.83,2.72,10.0,68.3,71,68.3,71,103.9,85.4,PASS,Approved,Returned,PENDING,SAFE,OK
TRX-0001062,2026-01-26,Shift 3,OPR-027,Operator 027,Outsourcing,Vendor C,RTGC,RTG-07,box,Loading,Kepadatan sedang,0.9,8,0.59,22.2,Waiting job,7.04,2.72,20.0,126.7,117,126.7,117,92.3,88.0,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0001063,2026-01-27,Shift 1,OPR-003,Operator 003,Outsourcing,Vendor A,Quay Crane,QC-02,box,Discharge,Normal,1.0,8,0.7,1.1,Tidak ada,7.29,2.53,28.0,204.0,193,204.0,193,94.6,91.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001064,2026-01-27,Shift 1,OPR-005,Operator 005,Outsourcing,Vendor C,Quay Crane,QC-03,box,Loading,Normal,1.0,8,0.61,48.6,System interruption,6.58,2.24,28.0,184.3,179,184.3,179,97.1,82.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001065,2026-01-27,Shift 1,OPR-018,Operator 018,Outsourcing,Vendor A,Quay Crane,QC-01,box,Loading,Normal,1.0,8,0.82,13.0,Waiting job,6.96,2.94,28.0,195.0,181,195.0,181,92.8,87.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001066,2026-01-27,Shift 1,OPR-020,Operator 020,Outsourcing,Vendor A,Forklift,FL-05,box,Loading,Normal,1.0,8,0.59,45.2,Equipment breakdown,6.66,2.52,10.0,66.6,68,66.6,68,102.2,83.2,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0001067,2026-01-27,Shift 1,OPR-004,Operator 004,Outsourcing,Vendor A,Head Truck,HT-11,move,Discharge,Kepadatan tinggi,0.8,8,0.62,22.7,Operator change,7.0,2.25,10.0,56.0,53,56.0,53,94.7,87.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001068,2026-01-27,Shift 1,OPR-026,Operator 026,Tetap,Vendor B,Quay Crane,QC-04,box,Loading,Kepadatan sedang,0.9,8,0.67,35.3,Operator change,6.74,2.98,28.0,169.8,165,169.8,165,97.2,84.2,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001069,2026-01-27,Shift 1,OPR-025,Operator 025,Tetap,Vendor C,Reach Stacker,RS-01,box,Discharge,Normal,1.0,8,0.87,29.9,System interruption,6.63,3.49,14.0,92.8,108,92.8,108,116.3,82.9,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,produksi_di_atas_batas
TRX-0001070,2026-01-27,Shift 1,OPR-024,Operator 024,Tetap,Vendor B,RTGC,RTG-08,box,Discharge,Kepadatan sedang,0.9,8,0.66,82.8,Waiting job,5.96,2.87,20.0,107.2,100,107.2,100,93.3,74.4,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0001071,2026-01-27,Shift 1,OPR-022,Operator 022,Outsourcing,Vendor C,RTGC,RTG-01,box,Loading,Kepadatan sedang,0.9,8,0.57,48.3,Weather,6.63,3.18,20.0,119.3,104,119.3,104,87.2,82.9,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target
TRX-0001072,2026-01-27,Shift 1,OPR-012,Operator 012,Tetap,Vendor B,RTGC,RTG-09,box,Discharge,Normal,1.0,8,0.59,8.2,Tidak ada,7.28,3.28,20.0,145.6,143,145.6,143,98.2,91.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001073,2026-01-27,Shift 1,OPR-006,Operator 006,Tetap,Vendor C,RTGC,RTG-06,box,Discharge,Normal,1.0,8,0.77,117.3,Yard congestion,5.28,3.25,20.0,105.5,108,105.5,108,102.4,65.9,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0001074,2026-01-27,Shift 1,OPR-014,Operator 014,Outsourcing,Vendor B,RTGC,RTG-12,box,Discharge,Normal,1.0,8,0.83,39.4,Equipment breakdown,6.52,3.56,20.0,130.4,126,130.4,126,96.7,81.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001075,2026-01-27,Shift 1,OPR-010,Operator 010,Outsourcing,Vendor C,Head Truck,HT-13,move,Loading,Normal,1.0,8,0.76,30.2,Weather,6.74,4.62,10.0,67.4,69,67.4,69,102.4,84.2,REVIEW,Returned,Waiting Foreman,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0001076,2026-01-27,Shift 1,OPR-009,Operator 009,Outsourcing,Vendor B,Forklift,FL-02,box,Discharge,Normal,1.0,8,0.8,53.1,Equipment breakdown,6.32,2.51,10.0,63.2,63,63.2,63,99.7,79.0,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0001077,2026-01-27,Shift 1,OPR-027,Operator 027,Outsourcing,Vendor C,Head Truck,HT-14,move,Loading,Kepadatan sedang,0.9,8,0.69,37.7,Yard congestion,6.68,3.21,10.0,60.2,65,60.2,65,108.1,83.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001078,2026-01-27,Shift 1,OPR-008,Operator 008,Outsourcing,Vendor B,Head Truck,HT-12,move,Discharge,Kepadatan sedang,0.9,8,0.95,32.4,System interruption,6.51,2.54,10.0,58.6,59,58.6,59,100.7,81.4,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0001079,2026-01-27,Shift 1,OPR-021,Operator 021,Outsourcing,Vendor B,RTGC,RTG-10,box,Discharge,Penghentian resmi,0.0,8,0.93,282.7,Waiting job,2.36,3.8,20.0,0.0,0,0.0,0,0.0,29.4,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0001080,2026-01-27,Shift 1,OPR-029,Operator 029,Outsourcing,Vendor A,Reach Stacker,RS-04,box,Loading,Kepadatan sedang,0.9,8,0.65,5.0,Tidak ada,7.26,2.66,14.0,91.5,89,91.5,89,97.2,90.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001081,2026-01-27,Shift 2,OPR-006,Operator 006,Tetap,Vendor C,Head Truck,HT-03,move,Loading,Normal,1.0,8,0.84,24.0,Yard congestion,6.76,3.25,10.0,67.6,71,67.6,71,105.0,84.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0001082,2026-01-27,Shift 2,OPR-013,Operator 013,Outsourcing,Vendor A,Reach Stacker,RS-04,box,Loading,Normal,1.0,8,0.83,14.1,Yard congestion,6.93,2.09,14.0,97.0,91,97.0,91,93.8,86.6,PASS,Approved,Approved,FINAL,SAFE,OK
